Event Name,Time,Distinct ID,City,Country,Operating System
screen_view,1771042722.222,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042722.222,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042722.221,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042718.034,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042718.034,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042718.034,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042717.968,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042716.542,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042716.542,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042716.541,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042716.489,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771042713.393,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771042713.393,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771042713.393,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771042713.362,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040983.729,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040983.729,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040983.729,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040982.205,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040974.696,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040974.685,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040972.053,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040972.036,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040968.921,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040968.921,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040968.92,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040964.426,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040964.426,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040964.426,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040962.317,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040962.317,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040962.316,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040723.941,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040723.941,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040723.941,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040723.75,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040685.483,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040685.483,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040685.482,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040685.411,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040667.827,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040667.827,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040667.827,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040667.787,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040664.515,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040664.515,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040664.515,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040664.492,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040653.028,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040652.976,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040228.017,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040228.017,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040228.017,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040226.491,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040183.379,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040183.364,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040163.849,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040163.805,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040159.918,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040159.918,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040159.918,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040159.878,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040159.878,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040154.667,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040154.666,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040154.666,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040154.666,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040154.636,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040144.454,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040144.453,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040144.453,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040144.419,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040144.419,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040138.935,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040138.934,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040138.934,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040138.933,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040138.91,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040138.91,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040126.302,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040126.301,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040126.301,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040126.301,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040126.28,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040123.471,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040123.47,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040123.47,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040123.47,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040123.437,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040119.446,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040119.445,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040119.444,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040119.444,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040119.426,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040119.423,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040118.392,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040103.837,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040103.837,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040103.837,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040103.819,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040103.397,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040100.566,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040100.566,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040100.566,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040100.554,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040100.551,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040099.354,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040099.037,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040097.806,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040097.073,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
quiz_answer,1771040095.894,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040091.135,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040091.135,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040091.134,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040091.116,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040084.286,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040084.277,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040078.354,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040078.353,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040078.353,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_complete,1771040078.353,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040078.322,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_step_view,1771040073.093,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771040073.093,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_action,1771040073.046,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
restore_completed,1771040069.793,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
onboarding_start,1771040067.89,$device:8869B9BA-D893-454A-92A4-66223AE3345A,Singapore,SG,iOS
screen_view,1771015846.694,$device:5D629CB6-0AFD-446D-8EBA-46E86D54486A,Cupertino,US,iOS
onboarding_step_view,1771015846.694,$device:5D629CB6-0AFD-446D-8EBA-46E86D54486A,Cupertino,US,iOS
onboarding_action,1771015846.66,$device:5D629CB6-0AFD-446D-8EBA-46E86D54486A,Cupertino,US,iOS
restore_fail,1771015837.584,$device:5D629CB6-0AFD-446D-8EBA-46E86D54486A,Cupertino,US,iOS
onboarding_start,1771015819.343,$device:5D629CB6-0AFD-446D-8EBA-46E86D54486A,Cupertino,US,iOS
screen_view,1771012060.12,$device:78F4E08F-696D-4126-ABC2-8C799B30EF4D,Cranbury,US,iOS
onboarding_step_view,1771012060.119,$device:78F4E08F-696D-4126-ABC2-8C799B30EF4D,Cranbury,US,iOS
onboarding_action,1771012060.073,$device:78F4E08F-696D-4126-ABC2-8C799B30EF4D,Cranbury,US,iOS
restore_completed,1771012055.801,$device:78F4E08F-696D-4126-ABC2-8C799B30EF4D,Cranbury,US,iOS
onboarding_start,1771012054.678,$device:78F4E08F-696D-4126-ABC2-8C799B30EF4D,Cranbury,US,iOS
restore_completed,1770999854.198,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999853.326,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999651.71,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999651.71,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999651.71,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999651.669,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999650.546,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999650.546,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999650.546,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999650.535,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999648.626,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999648.625,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999648.625,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999647.093,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999640.467,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999640.453,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999636.54,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999636.491,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999634.842,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
pipeline_migration_onboarding_started,1770999634.842,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999634.823,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999634.823,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
pipeline_migration_onboarding_started,1770999634.797,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999634.796,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
migration_confirm_accepted,1770999634.157,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999612.006,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
apology_fix_now_tapped,1770999611.198,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
apology_screen_shown,1770999585.112,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999585.112,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770999584.431,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999584.23,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
migration_thank_you_done,1770999535.994,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999530.402,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999529.08,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_complete,1770999529.08,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999527.685,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999527.685,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999527.684,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999521.473,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999521.469,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999519.629,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
paywall_impression,1770999519.629,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999519.628,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999519.628,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999519.627,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999519.616,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999519.383,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999519.383,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999519.383,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999519.23,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999516.865,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999516.865,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999516.865,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999516.865,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999516.825,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999510.481,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999510.481,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999510.481,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999510.434,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999509.024,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999509.024,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999509.024,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999508.997,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999506.258,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770999506.258,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999506.258,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999504.702,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999503.686,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999503.672,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999500.313,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770999500.259,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999498.128,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
pipeline_migration_onboarding_started,1770999498.128,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770999498.109,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999498.109,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999498.074,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
pipeline_migration_onboarding_started,1770999498.074,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
migration_confirm_accepted,1770999497.392,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999488.646,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
apology_fix_now_tapped,1770999487.825,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
apology_screen_shown,1770999475.481,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999475.481,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770999474.818,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999474.617,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770999465.479,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999464.492,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770999378.877,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999378.428,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770999148.32,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770999147.228,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
restore_completed,1770998984.435,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770998983.966,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770998891.915,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_complete,1770998891.545,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770998891.545,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
paywall_impression,1770998891.544,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770998867.801,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
paywall_impression,1770998867.801,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770998867.736,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770998866.234,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770998866.233,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770998866.233,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
screen_view,1770998865.363,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_view,1770998865.363,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_step_complete,1770998865.363,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770998859.657,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770998859.657,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770998859.409,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
onboarding_action,1770998859.407,$device:1AE3BDCB-3986-4F5E-97CD-DA2ACD537555,Nitra,SK,iOS
